2022-02-11 09:32:32.629 | INFO     | __main__:<module>:13 - start
2022-02-11 13:25:19.076 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 950
2022-02-11 13:25:19.342 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1000
2022-02-11 13:25:19.530 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1050
2022-02-11 13:25:19.843 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1100
2022-02-11 13:25:20.046 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1150
2022-02-11 13:25:20.390 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1200
2022-02-11 13:25:20.624 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1250
2022-02-11 13:25:20.891 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1300
2022-02-11 13:25:21.141 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1350
2022-02-11 13:25:21.423 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1400
2022-02-11 13:25:21.673 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1450
2022-02-11 13:25:21.924 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1500
2022-02-11 13:25:22.174 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1550
2022-02-11 13:25:22.456 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1600
2022-02-11 13:25:22.706 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1600
2022-02-11 13:25:23.019 | INFO     | setDirection:test_cam:157 - Setting manual exposure, time: 10000 iso: 1600
2022-02-11 13:25:43.784 | INFO     | __main__:<module>:13 - start
2022-02-11 13:26:26.303 | ERROR    | setDirection:test_cam:82 - Only one DepthAI device found!
2022-02-11 13:26:31.346 | INFO     | __main__:<module>:13 - start
2022-02-11 13:49:08.626 | INFO     | __main__:<module>:13 - start
2022-02-11 13:53:33.441 | INFO     | __main__:<module>:13 - start
2022-02-11 14:00:12.323 | INFO     | __main__:<module>:13 - start
2022-02-11 14:41:26.760 | INFO     | __main__:<module>:13 - start
2022-02-21 08:52:40.880 | INFO     | __main__:<module>:13 - start
2022-02-21 15:34:55.314 | INFO     | __main__:<module>:13 - start
2022-02-21 15:36:18.614 | INFO     | __main__:<module>:13 - start
2022-02-21 15:37:14.212 | INFO     | __main__:<module>:13 - start
2022-02-21 15:49:25.062 | INFO     | __main__:<module>:13 - start
2022-02-21 15:50:41.925 | INFO     | __main__:<module>:13 - start
2022-02-21 15:51:25.598 | INFO     | __main__:<module>:13 - start
2022-02-21 15:56:32.589 | INFO     | __main__:<module>:13 - start
2022-02-21 15:56:41.607 | INFO     | __main__:<module>:13 - start
2022-02-21 16:17:59.912 | INFO     | __main__:<module>:13 - start
2022-02-21 16:23:35.885 | INFO     | __main__:<module>:13 - start
2022-02-21 16:24:19.792 | INFO     | __main__:<module>:13 - start
2022-02-21 16:25:42.735 | INFO     | __main__:<module>:13 - start
2022-02-21 16:25:54.573 | INFO     | __main__:<module>:13 - start
2022-02-21 16:27:53.295 | INFO     | __main__:<module>:13 - start
2022-02-21 16:28:06.478 | INFO     | __main__:<module>:13 - start
2022-02-21 16:28:36.004 | INFO     | __main__:<module>:13 - start
2022-02-21 16:29:17.916 | INFO     | __main__:<module>:13 - start
2022-02-21 16:29:35.482 | INFO     | __main__:<module>:13 - start
2022-02-21 16:30:03.246 | INFO     | __main__:<module>:13 - start
2022-02-21 16:30:24.619 | INFO     | __main__:<module>:13 - start
2022-02-21 16:33:17.694 | INFO     | __main__:<module>:13 - start
2022-02-21 16:33:33.809 | INFO     | __main__:<module>:13 - start
2022-02-21 16:33:44.095 | INFO     | __main__:<module>:13 - start
2022-02-21 16:37:01.040 | INFO     | __main__:<module>:13 - start
2022-02-21 16:37:19.228 | INFO     | __main__:<module>:13 - start
2022-02-21 16:58:29.960 | INFO     | __main__:<module>:13 - start
2022-02-21 16:59:07.570 | INFO     | __main__:<module>:13 - start
2022-02-21 16:59:22.510 | INFO     | __main__:<module>:13 - start
2022-02-22 08:34:22.217 | INFO     | __main__:<module>:13 - start
2022-02-22 08:36:30.168 | INFO     | __main__:<module>:13 - start
2022-02-22 08:37:02.225 | INFO     | __main__:<module>:13 - start
2022-02-22 08:48:01.991 | INFO     | __main__:<module>:13 - start
2022-02-22 08:48:38.625 | INFO     | __main__:<module>:13 - start
2022-02-22 08:50:40.221 | INFO     | __main__:<module>:13 - start
2022-02-22 08:51:02.727 | INFO     | __main__:<module>:13 - start
2022-02-22 08:52:11.191 | INFO     | __main__:<module>:13 - start
2022-02-22 08:53:36.249 | INFO     | __main__:<module>:13 - start
2022-02-22 09:06:52.601 | INFO     | __main__:<module>:13 - start
2022-02-22 09:09:24.464 | INFO     | __main__:<module>:13 - start
2022-02-22 09:09:52.144 | INFO     | __main__:<module>:13 - start
2022-02-22 09:10:58.764 | INFO     | __main__:<module>:13 - start
2022-02-22 09:18:32.412 | INFO     | __main__:<module>:13 - start
2022-02-22 09:19:26.176 | INFO     | __main__:<module>:13 - start
2022-02-22 09:21:10.727 | INFO     | __main__:<module>:13 - start
2022-02-22 09:23:49.076 | INFO     | __main__:<module>:13 - start
2022-02-22 09:24:18.169 | INFO     | __main__:<module>:13 - start
2022-02-22 09:24:42.098 | INFO     | __main__:<module>:13 - start
2022-02-22 09:26:16.073 | INFO     | __main__:<module>:13 - start
2022-02-22 09:26:49.524 | INFO     | __main__:<module>:13 - start
2022-02-22 09:28:39.735 | INFO     | __main__:<module>:13 - start
2022-02-22 09:30:04.155 | INFO     | __main__:<module>:13 - start
2022-02-22 09:31:02.105 | INFO     | __main__:<module>:13 - start
2022-02-22 09:32:34.294 | INFO     | __main__:<module>:13 - start
2022-02-22 09:52:43.731 | INFO     | __main__:<module>:13 - start
2022-02-22 10:00:25.444 | INFO     | __main__:<module>:13 - start
2022-02-22 10:04:25.325 | INFO     | __main__:<module>:13 - start
2022-02-22 10:14:47.374 | INFO     | __main__:<module>:13 - start
2022-02-22 10:17:16.887 | INFO     | __main__:<module>:13 - start
2022-02-22 10:28:06.482 | INFO     | __main__:<module>:13 - start
2022-02-22 10:29:19.089 | INFO     | __main__:<module>:13 - start
2022-02-22 10:30:14.056 | INFO     | __main__:<module>:13 - start
2022-02-22 10:39:27.378 | INFO     | __main__:<module>:13 - start
2022-02-22 10:49:43.485 | INFO     | __main__:<module>:13 - start
2022-02-22 10:52:06.985 | INFO     | __main__:<module>:13 - start
2022-02-22 10:52:52.028 | INFO     | __main__:<module>:13 - start
2022-02-22 10:55:00.349 | INFO     | __main__:<module>:13 - start
2022-02-22 10:55:57.697 | INFO     | __main__:<module>:13 - start
2022-02-22 10:57:14.491 | INFO     | __main__:<module>:13 - start
2022-02-22 10:57:46.345 | INFO     | __main__:<module>:13 - start
2022-02-22 11:12:56.283 | INFO     | __main__:<module>:13 - start
2022-02-22 11:13:21.209 | INFO     | __main__:<module>:13 - start
2022-02-22 11:13:48.729 | INFO     | __main__:<module>:13 - start
2022-02-22 11:20:30.509 | INFO     | __main__:<module>:13 - start
2022-02-22 11:21:36.859 | INFO     | __main__:<module>:13 - start
2022-02-22 11:22:52.060 | INFO     | __main__:<module>:13 - start
2022-02-22 11:23:57.750 | INFO     | __main__:<module>:13 - start
2022-02-22 11:24:58.641 | INFO     | __main__:<module>:13 - start
2022-02-22 11:29:05.533 | INFO     | __main__:<module>:13 - start
2022-02-22 11:31:36.204 | INFO     | __main__:<module>:13 - start
2022-02-22 11:39:11.984 | INFO     | __main__:<module>:13 - start
2022-02-22 11:40:55.507 | INFO     | __main__:<module>:13 - start
2022-02-22 11:42:40.816 | INFO     | __main__:<module>:13 - start
2022-02-22 13:05:55.716 | INFO     | __main__:<module>:13 - start
2022-02-22 13:12:59.160 | INFO     | __main__:<module>:13 - start
2022-02-22 13:14:25.042 | INFO     | __main__:<module>:13 - start
2022-02-22 13:15:35.511 | INFO     | __main__:<module>:13 - start
2022-02-22 13:20:31.174 | INFO     | __main__:<module>:13 - start
2022-02-22 13:20:48.811 | INFO     | __main__:<module>:13 - start
2022-02-22 13:21:50.518 | INFO     | __main__:<module>:13 - start
2022-02-25 02:18:54.781 | INFO     | __main__:<module>:13 - start
2022-02-25 02:19:20.581 | INFO     | __main__:<module>:13 - start
2022-02-25 02:22:22.590 | INFO     | __main__:<module>:13 - start
2022-02-25 02:29:05.677 | INFO     | __main__:<module>:13 - start
2022-02-25 02:33:45.742 | INFO     | __main__:<module>:13 - start
2022-02-25 02:34:58.287 | INFO     | __main__:<module>:13 - start
2022-02-25 02:37:10.723 | INFO     | __main__:<module>:13 - start
2022-02-25 02:39:14.333 | INFO     | __main__:<module>:13 - start
2022-02-25 13:22:05.948 | INFO     | __main__:<module>:13 - start
2022-02-25 13:23:19.256 | INFO     | __main__:<module>:13 - start
2022-02-25 13:42:32.483 | INFO     | __main__:<module>:13 - start
2022-02-25 14:35:52.808 | INFO     | __main__:<module>:13 - start
2022-02-25 14:38:43.590 | INFO     | __main__:<module>:13 - start
2022-02-25 14:39:31.559 | INFO     | __main__:<module>:13 - start
2022-02-25 14:44:54.638 | INFO     | __main__:<module>:13 - start
2022-02-25 14:45:53.330 | INFO     | __main__:<module>:13 - start
2022-02-25 14:47:04.615 | INFO     | __main__:<module>:13 - start
2022-02-25 14:48:48.426 | INFO     | __main__:<module>:13 - start
2022-02-25 14:53:14.709 | INFO     | __main__:<module>:13 - start
2022-02-25 14:53:47.708 | INFO     | __main__:<module>:13 - start
2022-02-25 15:10:49.711 | INFO     | __main__:<module>:13 - start
2022-02-25 15:11:02.216 | INFO     | __main__:<module>:13 - start
2022-02-25 15:11:35.422 | INFO     | __main__:<module>:13 - start
2022-02-25 15:31:24.349 | INFO     | __main__:<module>:13 - start
2022-02-25 17:28:56.911 | INFO     | __main__:<module>:13 - start
2022-03-02 02:49:33.356 | INFO     | __main__:<module>:13 - start
2022-03-02 02:53:13.753 | INFO     | __main__:<module>:13 - start
2022-03-02 14:45:16.427 | INFO     | __main__:<module>:13 - start
2022-03-02 15:34:22.392 | INFO     | __main__:<module>:13 - start
2022-03-02 15:35:40.866 | INFO     | __main__:<module>:13 - start
2022-03-02 15:36:01.711 | INFO     | __main__:<module>:13 - start
2022-03-02 15:36:13.553 | INFO     | __main__:<module>:13 - start
2022-03-02 15:45:56.547 | INFO     | __main__:<module>:13 - start
2022-03-02 15:48:33.558 | INFO     | __main__:<module>:13 - start
2022-03-02 15:50:53.710 | INFO     | __main__:<module>:13 - start
2022-03-02 15:51:20.964 | INFO     | __main__:<module>:13 - start
2022-03-02 15:52:55.569 | INFO     | __main__:<module>:13 - start
2022-03-02 15:54:09.789 | INFO     | __main__:<module>:13 - start
2022-03-02 15:56:13.669 | INFO     | __main__:<module>:13 - start
2022-03-02 16:05:24.212 | INFO     | __main__:<module>:13 - start
2022-03-02 16:07:28.020 | INFO     | __main__:<module>:13 - start
2022-03-02 16:09:08.860 | INFO     | __main__:<module>:13 - start
2022-03-02 16:10:07.166 | INFO     | __main__:<module>:13 - start
2022-03-02 16:10:59.919 | INFO     | __main__:<module>:13 - start
2022-03-02 16:11:18.458 | INFO     | __main__:<module>:13 - start
2022-03-02 16:13:20.315 | INFO     | __main__:<module>:13 - start
2022-03-02 16:14:02.921 | INFO     | __main__:<module>:13 - start
2022-03-02 16:14:39.416 | INFO     | __main__:<module>:13 - start
2022-03-02 17:23:56.082 | INFO     | __main__:<module>:13 - start
2022-03-02 17:39:11.793 | INFO     | __main__:<module>:13 - start
2022-03-02 17:40:09.647 | INFO     | __main__:<module>:13 - start
2022-03-02 17:40:37.625 | INFO     | __main__:<module>:13 - start
2022-03-02 17:41:10.822 | INFO     | __main__:<module>:13 - start
2022-03-02 17:42:51.613 | INFO     | __main__:<module>:13 - start
2022-03-02 17:43:19.659 | INFO     | __main__:<module>:13 - start
2022-03-02 17:43:52.310 | INFO     | __main__:<module>:13 - start
2022-03-02 17:44:08.793 | INFO     | __main__:<module>:13 - start
2022-03-02 17:45:15.260 | INFO     | __main__:<module>:13 - start
2022-03-02 17:45:44.429 | INFO     | __main__:<module>:13 - start
2022-03-02 17:46:11.263 | INFO     | __main__:<module>:13 - start
2022-03-02 17:54:21.766 | INFO     | __main__:<module>:13 - start
2022-03-02 17:54:39.560 | INFO     | __main__:<module>:13 - start
2022-03-02 17:55:06.280 | INFO     | __main__:<module>:13 - start
2022-03-03 08:38:07.456 | INFO     | __main__:<module>:13 - start
2022-03-03 08:44:16.505 | INFO     | __main__:<module>:13 - start
2022-03-03 08:47:44.861 | INFO     | __main__:<module>:13 - start
2022-03-03 08:48:56.681 | INFO     | __main__:<module>:13 - start
2022-03-03 08:50:55.871 | INFO     | __main__:<module>:13 - start
2022-03-03 09:06:19.813 | INFO     | __main__:<module>:13 - start
2022-03-03 09:18:24.370 | INFO     | __main__:<module>:13 - start
2022-03-03 09:22:25.622 | INFO     | __main__:<module>:13 - start
2022-03-03 09:23:56.592 | INFO     | __main__:<module>:13 - start
2022-03-03 09:27:15.303 | INFO     | __main__:<module>:13 - start
2022-03-03 09:27:24.838 | INFO     | __main__:<module>:13 - start
2022-03-03 09:27:58.090 | INFO     | __main__:<module>:13 - start
2022-03-03 09:30:39.541 | INFO     | __main__:<module>:13 - start
2022-03-03 09:46:27.125 | INFO     | __main__:<module>:13 - start
2022-03-03 09:47:48.716 | INFO     | __main__:<module>:13 - start
2022-03-03 10:05:27.236 | INFO     | __main__:<module>:13 - start
2022-03-03 10:22:18.637 | INFO     | __main__:<module>:13 - start
2022-03-03 10:29:13.351 | INFO     | __main__:<module>:13 - start
2022-03-03 10:30:41.628 | INFO     | __main__:<module>:13 - start
2022-03-03 10:31:57.617 | INFO     | __main__:<module>:13 - start
2022-03-03 10:36:01.371 | INFO     | __main__:<module>:13 - start
2022-03-03 10:36:33.573 | INFO     | __main__:<module>:13 - start
2022-03-03 10:36:54.336 | INFO     | __main__:<module>:13 - start
2022-03-03 10:37:30.329 | INFO     | __main__:<module>:13 - start
2022-03-03 10:38:06.625 | INFO     | __main__:<module>:13 - start
2022-03-03 10:38:49.509 | INFO     | __main__:<module>:13 - start
2022-03-03 10:39:25.916 | INFO     | __main__:<module>:13 - start
2022-03-03 10:41:05.153 | INFO     | __main__:<module>:13 - start
2022-03-03 10:42:45.738 | INFO     | __main__:<module>:13 - start
2022-03-03 10:43:15.043 | INFO     | __main__:<module>:13 - start
2022-03-03 10:43:33.866 | INFO     | __main__:<module>:13 - start
2022-03-03 10:44:20.192 | INFO     | __main__:<module>:13 - start
2022-03-03 10:45:06.371 | INFO     | __main__:<module>:13 - start
2022-03-03 10:45:25.132 | INFO     | __main__:<module>:13 - start
2022-03-03 10:46:51.764 | INFO     | __main__:<module>:13 - start
2022-03-03 10:48:43.371 | INFO     | __main__:<module>:13 - start
2022-03-03 10:50:06.124 | INFO     | __main__:<module>:13 - start
2022-03-03 10:51:53.496 | INFO     | __main__:<module>:13 - start
2022-03-03 10:53:38.083 | INFO     | __main__:<module>:13 - start
2022-03-03 11:22:39.452 | INFO     | __main__:<module>:13 - start
2022-03-03 11:23:08.280 | INFO     | __main__:<module>:13 - start
2022-03-03 11:23:46.876 | INFO     | __main__:<module>:13 - start
2022-03-03 11:25:06.297 | INFO     | __main__:<module>:13 - start
2022-03-03 11:33:24.274 | INFO     | __main__:<module>:13 - start
2022-03-03 11:33:53.971 | INFO     | __main__:<module>:13 - start
2022-03-03 11:40:11.895 | INFO     | __main__:<module>:13 - start
2022-03-03 13:04:21.302 | INFO     | __main__:<module>:13 - start
2022-03-03 13:05:38.484 | INFO     | __main__:<module>:13 - start
2022-03-03 13:07:58.452 | INFO     | __main__:<module>:13 - start
2022-03-03 13:09:39.771 | INFO     | __main__:<module>:13 - start
2022-03-03 13:10:13.811 | INFO     | __main__:<module>:13 - start
2022-03-03 13:10:50.632 | INFO     | __main__:<module>:13 - start
2022-03-03 13:12:50.435 | INFO     | __main__:<module>:13 - start
2022-03-03 13:13:06.822 | INFO     | __main__:<module>:13 - start
2022-03-03 13:14:29.885 | INFO     | __main__:<module>:13 - start
2022-03-03 13:14:45.709 | INFO     | __main__:<module>:13 - start
2022-03-03 13:15:52.869 | INFO     | __main__:<module>:13 - start
2022-03-03 13:23:39.252 | INFO     | __main__:<module>:13 - start
2022-03-03 13:34:50.961 | INFO     | __main__:<module>:13 - start
2022-03-03 13:35:20.214 | INFO     | __main__:<module>:13 - start
2022-03-03 13:44:55.139 | INFO     | __main__:<module>:13 - start
2022-03-03 13:45:55.863 | INFO     | __main__:<module>:13 - start
